Dataset Index,Execution,Algorithm Type,Radius,Silhouette,Rand Index,Duration
10,8,np,3.569453909358096,0.3349814749883496,0.5156834365020367,0.008362054824829102
10,9,approx1,3.2914653010433725,0.26080492958289847,0.49321308831703237,0.04662680625915527
10,10,approx2_5,5.283913026227212,0.6359161219498294,0.9946649009329169,0.003374814987182617
10,11,approx2_10,5.283913026227212,0.6359161219498294,0.9946649009329169,0.0034019947052001953
10,12,approx2_15,3.962934769670409,0.37003806426573305,0.7328201624232823,0.004997968673706055
10,13,approx2_20,3.962934769670409,0.37003806426573305,0.7328201624232823,0.007688283920288086
10,14,approx2_25,3.6326902055312082,0.29181594751630346,0.6276735423568615,0.008154869079589844
11,1,np,0.4922562250233308,0.4699822974310763,0.19856259035043597,0.004487037658691406
11,2,approx1,0.6170290462299572,0.3777506256416005,0.17903273602992203,0.03648257255554199
11,3,approx2_5,0.8426383125650732,0.40781802952489316,0.25028659467500086,0.0033202171325683594
11,4,approx2_10,0.8426383125650732,0.40781802952489316,0.25028659467500086,0.0031783580780029297
11,5,approx2_15,0.6319787344238048,0.45244510926714215,0.2529118238278956,0.005109071731567383
11,6,approx2_20,0.6319787344238048,0.45244510926714215,0.2529118238278956,0.005447864532470703
11,7,approx2_25,0.6319787344238048,0.45244510926714215,0.2529118238278956,0.005842447280883789
11,8,np,0.4707456333656529,0.47485053246447867,0.19440957273956674,0.0055272579193115234
11,9,approx1,0.6170290462299572,0.3777506256416005,0.17903273602992203,0.03233146667480469
11,10,approx2_5,0.8426383125650732,0.40781802952489316,0.25028659467500086,0.0031156539916992188
11,11,approx2_10,0.8426383125650732,0.40781802952489316,0.25028659467500086,0.003192424774169922
11,12,approx2_15,0.6319787344238048,0.45244510926714215,0.2529118238278956,0.005645036697387695
11,13,approx2_20,0.6319787344238048,0.45244510926714215,0.2529118238278956,0.00542449951171875
11,14,approx2_25,0.6319787344238048,0.45244510926714215,0.2529118238278956,0.0057964324951171875
12,1,np,3.215718479177594,0.33033117887732494,0.4417109862730965,0.0049495697021484375
12,2,approx1,3.2941189499449544,0.22201261084122487,0.40813872133214735,0.03241610527038574
12,3,approx2_5,5.5161825539208635,0.5709396739496196,0.6697756538664779,0.002904176712036133
12,4,approx2_10,5.5161825539208635,0.5709396739496196,0.6697756538664779,0.003554105758666992
12,5,approx2_15,4.137136915440648,0.37011880578122947,0.7365940176690434,0.004888057708740234
12,6,approx2_20,3.4476140962005397,0.33020507436755897,0.680567120370625,0.006592750549316406
12,7,approx2_25,3.1028526865804857,0.33595634597616697,0.6696313480267367,0.008773326873779297
12,8,np,3.240782911110395,0.3226286840253347,0.41707568739389594,0.003802776336669922
12,9,approx1,3.2941189499449544,0.22201261084122487,0.40813872133214735,0.03255748748779297
12,10,approx2_5,5.5161825539208635,0.5709396739496196,0.6697756538664779,0.0032758712768554688
12,11,approx2_10,5.5161825539208635,0.5709396739496196,0.6697756538664779,0.003602743148803711
12,12,approx2_15,4.137136915440648,0.37011880578122947,0.7365940176690434,0.004925727844238281
12,13,approx2_20,3.4476140962005397,0.33020507436755897,0.680567120370625,0.0063533782958984375
12,14,approx2_25,3.1028526865804857,0.33595634597616697,0.6696313480267367,0.007873773574829102
13,1,np,0.4762063795497554,0.48124639207518655,0.20112731824467525,0.00400233268737793
13,2,approx1,0.5678749376422483,0.4514427280029969,0.19869181095753177,0.041747331619262695
13,3,approx2_5,0.8652570820131705,0.42375948788311774,0.23437262785424348,0.007452964782714844
13,4,approx2_10,0.8652570820131705,0.42375948788311774,0.23437262785424348,0.007902145385742188
13,5,approx2_15,0.6489428115098779,0.45597498186390784,0.23588053383507096,0.019190311431884766
13,6,approx2_20,0.6489428115098779,0.45597498186390784,0.23588053383507096,0.018806934356689453
13,7,approx2_25,0.5948642438840548,0.4147478452499397,0.20439483095405359,0.009795665740966797
13,8,np,0.44756716905241856,0.4841753380556525,0.19956321699554405,0.0043828487396240234
13,9,approx1,0.5678749376422483,0.4514427280029969,0.19869181095753177,0.03203105926513672
13,10,approx2_5,0.8652570820131705,0.42375948788311774,0.23437262785424348,0.003137826919555664
13,11,approx2_10,0.8652570820131705,0.42375948788311774,0.23437262785424348,0.00503993034362793
13,12,approx2_15,0.6489428115098779,0.45597498186390784,0.23588053383507096,0.005234241485595703
13,13,approx2_20,0.6489428115098779,0.45597498186390784,0.23588053383507096,0.006439208984375
13,14,approx2_25,0.5948642438840548,0.4147478452499397,0.20439483095405359,0.008649110794067383
14,1,np,3.2385067255090045,0.33586074677568306,0.5176475836024006,0.00436711311340332
14,2,approx1,3.7880740514278575,0.25912076025824043,0.5100353956497716,0.032326459884643555
14,3,approx2_5,4.5875746943711135,0.4326025980458851,0.7956596201470771,0.003089427947998047
14,4,approx2_10,4.5875746943711135,0.4326025980458851,0.7956596201470771,0.0032346248626708984
14,5,approx2_15,3.440681020778335,0.2937422832108619,0.6214997127933016,0.0050792694091796875
14,6,approx2_20,3.440681020778335,0.2937422832108619,0.6214997127933016,0.005262613296508789
14,7,approx2_25,3.440681020778335,0.2937422832108619,0.6214997127933016,0.006692409515380859
14,8,np,2.9154063921760294,0.32088323655618795,0.5164967429276288,0.004059791564941406
14,9,approx1,3.7880740514278575,0.25912076025824043,0.5100353956497716,0.033649444580078125
14,10,approx2_5,4.5875746943711135,0.4326025980458851,0.7956596201470771,0.0031282901763916016
14,11,approx2_10,4.5875746943711135,0.4326025980458851,0.7956596201470771,0.0032346248626708984
14,12,approx2_15,3.440681020778335,0.2937422832108619,0.6214997127933016,0.004957675933837891
14,13,approx2_20,3.440681020778335,0.2937422832108619,0.6214997127933016,0.0051953792572021484
14,14,approx2_25,3.440681020778335,0.2937422832108619,0.6214997127933016,0.0057370662689208984
15,1,np,0.5559219226615232,0.47703438781432533,0.19687430299959213,0.004411220550537109
15,2,approx1,0.6623395569476477,0.3667388698554222,0.20848744224930493,0.032608747482299805
15,3,approx2_5,0.8751896670471753,0.4580161114081851,0.32275053477157584,0.0034008026123046875
15,4,approx2_10,0.8751896670471753,0.4580161114081851,0.32275053477157584,0.003308534622192383
15,5,approx2_15,0.6563922502853814,0.43760942103417494,0.21412369901770156,0.00532984733581543
15,6,approx2_20,0.6563922502853814,0.43760942103417494,0.21412369901770156,0.005696296691894531
15,7,approx2_25,0.6563922502853814,0.43760942103417494,0.21412369901770156,0.006872415542602539
15,8,np,0.5559219226615232,0.4760542441915366,0.19607692881513367,0.004425525665283203
15,9,approx1,0.6623395569476477,0.3667388698554222,0.20848744224930493,0.03288698196411133
15,10,approx2_5,0.8751896670471753,0.4580161114081851,0.32275053477157584,0.003285646438598633
15,11,approx2_10,0.8751896670471753,0.4580161114081851,0.32275053477157584,0.003304719924926758
